temp,formula,target,class,source,entry,sum_Number,sum_MendeleevNumber,sum_AtomicWeight,sum_MeltingT,sum_Column,sum_Row,sum_CovalentRadius,sum_Electronegativity,sum_NsValence,sum_NpValence,sum_NdValence,sum_NfValence,sum_NValence,sum_NsUnfilled,sum_NpUnfilled,sum_NdUnfilled,sum_NfUnfilled,sum_NUnfilled,sum_GSvolume_pa,sum_GSbandgap,sum_GSmagmom,sum_SpaceGroupNumber,avg_Number,avg_MendeleevNumber,avg_AtomicWeight,avg_MeltingT,avg_Column,avg_Row,avg_CovalentRadius,avg_Electronegativity,avg_NsValence,avg_NpValence,avg_NdValence,avg_NfValence,avg_NValence,avg_NsUnfilled,avg_NpUnfilled,avg_NdUnfilled,avg_NfUnfilled,avg_NUnfilled,avg_GSvolume_pa,avg_GSbandgap,avg_GSmagmom,avg_SpaceGroupNumber,dev_Number,dev_MendeleevNumber,dev_AtomicWeight,dev_MeltingT,dev_Column,dev_Row,dev_CovalentRadius,dev_Electronegativity,dev_NsValence,dev_NpValence,dev_NdValence,dev_NfValence,dev_NValence,dev_NsUnfilled,dev_NpUnfilled,dev_NdUnfilled,dev_NfUnfilled,dev_NUnfilled,dev_GSvolume_pa,dev_GSbandgap,dev_GSmagmom,dev_SpaceGroupNumber,range_Number,range_MendeleevNumber,range_AtomicWeight,range_MeltingT,range_Column,range_Row,range_CovalentRadius,range_Electronegativity,range_NsValence,range_NpValence,range_NdValence,range_NfValence,range_NValence,range_NsUnfilled,range_NpUnfilled,range_NdUnfilled,range_NfUnfilled,range_NUnfilled,range_GSvolume_pa,range_GSbandgap,range_GSmagmom,range_SpaceGroupNumber,max_Number,max_MendeleevNumber,max_AtomicWeight,max_MeltingT,max_Column,max_Row,max_CovalentRadius,max_Electronegativity,max_NsValence,max_NpValence,max_NdValence,max_NfValence,max_NValence,max_NsUnfilled,max_NpUnfilled,max_NdUnfilled,max_NfUnfilled,max_NUnfilled,max_GSvolume_pa,max_GSbandgap,max_GSmagmom,max_SpaceGroupNumber,min_Number,min_MendeleevNumber,min_AtomicWeight,min_MeltingT,min_Column,min_Row,min_CovalentRadius,min_Electronegativity,min_NsValence,min_NpValence,min_NdValence,min_NfValence,min_NValence,min_NsUnfilled,min_NpUnfilled,min_NdUnfilled,min_NfUnfilled,min_NUnfilled,min_GSvolume_pa,min_GSbandgap,min_GSmagmom,min_SpaceGroupNumber,mode_Number,mode_MendeleevNumber,mode_AtomicWeight,mode_MeltingT,mode_Column,mode_Row,mode_CovalentRadius,mode_Electronegativity,mode_NsValence,mode_NpValence,mode_NdValence,mode_NfValence,mode_NValence,mode_NsUnfilled,mode_NpUnfilled,mode_NdUnfilled,mode_NfUnfilled,mode_NUnfilled,mode_GSvolume_pa,mode_GSbandgap,mode_GSmagmom,mode_SpaceGroupNumber
400,LaNiO3,2.546230778,1,Mgaultois/Sparks,Peer-reviewed literature,109.0,335.0,245.59707,3085.4,61.0,16.0,529.0,13.33,10.0,12.0,9.0,0.0,31.0,0.0,6.0,11.0,0.0,17.0,74.5325,0.0,0.5953947,455.0,21.8,67.0,49.119414000000006,617.08,12.2,3.2,105.80000000000001,2.6660000000000004,2.0,2.4,1.8,0.0,6.199999999999999,0.0,1.2,2.2,0.0,3.4000000000000004,14.906500000000001,0.0,0.11907894000000002,91.00000000000001,16.560000000000002,24.0,39.7440168,674.7360000000001,4.5600000000000005,1.44,47.760000000000005,0.9287999999999998,0.0,1.92,2.4800000000000004,0.0,1.5199999999999998,0.0,0.96,2.72,0.0,2.24,8.7964,0.0,0.19052630400000004,94.80000000000001,49.0,74.0,122.90607000000001,1673.2,13.0,4.0,141.0,2.34,0.0,4.0,8.0,0.0,7.0,0.0,2.0,9.0,0.0,7.0,27.7925,0.0,0.5953947,213.0,57.0,87.0,138.90547,1728.0,16.0,6.0,207.0,3.44,2.0,4.0,8.0,0.0,10.0,0.0,2.0,9.0,0.0,9.0,36.8975,0.0,0.5953947,225.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,LaNiO3,2.337127001,1,Mgaultois/Sparks,Peer-reviewed literature,109.0,335.0,245.59707,3085.4,61.0,16.0,529.0,13.33,10.0,12.0,9.0,0.0,31.0,0.0,6.0,11.0,0.0,17.0,74.5325,0.0,0.5953947,455.0,21.8,67.0,49.119414000000006,617.08,12.2,3.2,105.80000000000001,2.6660000000000004,2.0,2.4,1.8,0.0,6.199999999999999,0.0,1.2,2.2,0.0,3.4000000000000004,14.906500000000001,0.0,0.11907894000000002,91.00000000000001,16.560000000000002,24.0,39.7440168,674.7360000000001,4.5600000000000005,1.44,47.760000000000005,0.9287999999999998,0.0,1.92,2.4800000000000004,0.0,1.5199999999999998,0.0,0.96,2.72,0.0,2.24,8.7964,0.0,0.19052630400000004,94.80000000000001,49.0,74.0,122.90607000000001,1673.2,13.0,4.0,141.0,2.34,0.0,4.0,8.0,0.0,7.0,0.0,2.0,9.0,0.0,7.0,27.7925,0.0,0.5953947,213.0,57.0,87.0,138.90547,1728.0,16.0,6.0,207.0,3.44,2.0,4.0,8.0,0.0,10.0,0.0,2.0,9.0,0.0,9.0,36.8975,0.0,0.5953947,225.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,LaNiO3,2.206259192,1,Mgaultois/Sparks,Peer-reviewed literature,109.0,335.0,245.59707,3085.4,61.0,16.0,529.0,13.33,10.0,12.0,9.0,0.0,31.0,0.0,6.0,11.0,0.0,17.0,74.5325,0.0,0.5953947,455.0,21.8,67.0,49.119414000000006,617.08,12.2,3.2,105.80000000000001,2.6660000000000004,2.0,2.4,1.8,0.0,6.199999999999999,0.0,1.2,2.2,0.0,3.4000000000000004,14.906500000000001,0.0,0.11907894000000002,91.00000000000001,16.560000000000002,24.0,39.7440168,674.7360000000001,4.5600000000000005,1.44,47.760000000000005,0.9287999999999998,0.0,1.92,2.4800000000000004,0.0,1.5199999999999998,0.0,0.96,2.72,0.0,2.24,8.7964,0.0,0.19052630400000004,94.80000000000001,49.0,74.0,122.90607000000001,1673.2,13.0,4.0,141.0,2.34,0.0,4.0,8.0,0.0,7.0,0.0,2.0,9.0,0.0,7.0,27.7925,0.0,0.5953947,213.0,57.0,87.0,138.90547,1728.0,16.0,6.0,207.0,3.44,2.0,4.0,8.0,0.0,10.0,0.0,2.0,9.0,0.0,9.0,36.8975,0.0,0.5953947,225.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,La0.9Bi0.1NiO3,2.573049786,1,Mgaultois/Sparks,Peer-reviewed literature,111.60000000000001,342.3,252.604563,3020.5400000000004,62.2,16.0,523.1,13.422,10.0,12.3,9.9,1.4000000000000001,33.6,0.0,6.3,10.1,0.0,16.4,74.13775000000001,0.0,0.5953947,436.79999999999995,22.32,68.46,50.5209126,604.1080000000001,12.44,3.2,104.62,2.6844,2.0,2.46,1.98,0.28,6.72,0.0,1.26,2.02,0.0,3.2800000000000002,14.827549999999999,0.0,0.11907894000000002,87.36,17.183999999999997,22.949600000000004,41.42581512,661.55792,4.3744,1.44,46.343999999999994,0.90672,0.0,1.8696,2.7287999999999997,0.5488000000000001,2.2032,0.0,0.9576,2.5128,0.0,2.0592,8.670079999999999,0.0,0.19052630400000004,93.44640000000001,75.0,74.0,192.981,1673.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,0.0,0.5953947,213.0,83.0,87.0,208.9804,1728.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,0.0,0.5953947,225.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,La0.9Bi0.1NiO3,2.384397102,1,Mgaultois/Sparks,Peer-reviewed literature,111.60000000000001,342.3,252.604563,3020.5400000000004,62.2,16.0,523.1,13.422,10.0,12.3,9.9,1.4000000000000001,33.6,0.0,6.3,10.1,0.0,16.4,74.13775000000001,0.0,0.5953947,436.79999999999995,22.32,68.46,50.5209126,604.1080000000001,12.44,3.2,104.62,2.6844,2.0,2.46,1.98,0.28,6.72,0.0,1.26,2.02,0.0,3.2800000000000002,14.827549999999999,0.0,0.11907894000000002,87.36,17.183999999999997,22.949600000000004,41.42581512,661.55792,4.3744,1.44,46.343999999999994,0.90672,0.0,1.8696,2.7287999999999997,0.5488000000000001,2.2032,0.0,0.9576,2.5128,0.0,2.0592,8.670079999999999,0.0,0.19052630400000004,93.44640000000001,75.0,74.0,192.981,1673.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,0.0,0.5953947,213.0,83.0,87.0,208.9804,1728.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,0.0,0.5953947,225.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,La0.9Bi0.1NiO3,2.21560312,1,Mgaultois/Sparks,Peer-reviewed literature,111.60000000000001,342.3,252.604563,3020.5400000000004,62.2,16.0,523.1,13.422,10.0,12.3,9.9,1.4000000000000001,33.6,0.0,6.3,10.1,0.0,16.4,74.13775000000001,0.0,0.5953947,436.79999999999995,22.32,68.46,50.5209126,604.1080000000001,12.44,3.2,104.62,2.6844,2.0,2.46,1.98,0.28,6.72,0.0,1.26,2.02,0.0,3.2800000000000002,14.827549999999999,0.0,0.11907894000000002,87.36,17.183999999999997,22.949600000000004,41.42581512,661.55792,4.3744,1.44,46.343999999999994,0.90672,0.0,1.8696,2.7287999999999997,0.5488000000000001,2.2032,0.0,0.9576,2.5128,0.0,2.0592,8.670079999999999,0.0,0.19052630400000004,93.44640000000001,75.0,74.0,192.981,1673.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,0.0,0.5953947,213.0,83.0,87.0,208.9804,1728.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,0.0,0.5953947,225.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,Ca0.96Sm0.04MnO3,2.219198967,1,Mgaultois/Sparks,Peer-reviewed literature,70.68,320.64,147.425525,2807.6,57.04,14.08,513.88,12.8768,10.0,12.0,5.0,0.24,27.240000000000002,0.0,6.0,5.0,0.32,11.32,75.3909862069,0.0,0.000310120689655,475.64,14.136,64.128,29.485105000000004,561.52,11.408,2.816,102.77600000000001,2.57536,2.0,2.4,1.0,0.048,5.4479999999999995,0.0,1.2,1.0,0.064,2.2640000000000002,15.07819724138,0.0,6.2024137931e-05,95.12800000000001,7.3632,27.446400000000004,16.182846,608.0640000000001,5.510400000000001,0.9791999999999998,44.13120000000001,1.0375679999999998,0.0,1.92,1.6,0.09523200000000001,1.3240320000000003,0.0,0.96,1.6,0.126976,1.1861760000000001,9.004081103448001,0.0,9.923862068959999e-05,99.7536,54.0,80.0,134.3606,1464.2,14.0,4.0,132.0,2.44,0.0,4.0,5.0,6.0,6.0,0.0,2.0,5.0,8.0,8.0,28.665000000000003,0.0,0.000310120689655,213.0,62.0,87.0,150.36,1519.0,16.0,6.0,198.0,3.44,2.0,4.0,5.0,6.0,8.0,0.0,2.0,5.0,8.0,8.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,Ca0.96Sm0.04MnO3,2.083304493,1,Mgaultois/Sparks,Peer-reviewed literature,70.68,320.64,147.425525,2807.6,57.04,14.08,513.88,12.8768,10.0,12.0,5.0,0.24,27.240000000000002,0.0,6.0,5.0,0.32,11.32,75.3909862069,0.0,0.000310120689655,475.64,14.136,64.128,29.485105000000004,561.52,11.408,2.816,102.77600000000001,2.57536,2.0,2.4,1.0,0.048,5.4479999999999995,0.0,1.2,1.0,0.064,2.2640000000000002,15.07819724138,0.0,6.2024137931e-05,95.12800000000001,7.3632,27.446400000000004,16.182846,608.0640000000001,5.510400000000001,0.9791999999999998,44.13120000000001,1.0375679999999998,0.0,1.92,1.6,0.09523200000000001,1.3240320000000003,0.0,0.96,1.6,0.126976,1.1861760000000001,9.004081103448001,0.0,9.923862068959999e-05,99.7536,54.0,80.0,134.3606,1464.2,14.0,4.0,132.0,2.44,0.0,4.0,5.0,6.0,6.0,0.0,2.0,5.0,8.0,8.0,28.665000000000003,0.0,0.000310120689655,213.0,62.0,87.0,150.36,1519.0,16.0,6.0,198.0,3.44,2.0,4.0,5.0,6.0,8.0,0.0,2.0,5.0,8.0,8.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,Ca0.96Sm0.04MnO3,1.956822484,1,Mgaultois/Sparks,Peer-reviewed literature,70.68,320.64,147.425525,2807.6,57.04,14.08,513.88,12.8768,10.0,12.0,5.0,0.24,27.240000000000002,0.0,6.0,5.0,0.32,11.32,75.3909862069,0.0,0.000310120689655,475.64,14.136,64.128,29.485105000000004,561.52,11.408,2.816,102.77600000000001,2.57536,2.0,2.4,1.0,0.048,5.4479999999999995,0.0,1.2,1.0,0.064,2.2640000000000002,15.07819724138,0.0,6.2024137931e-05,95.12800000000001,7.3632,27.446400000000004,16.182846,608.0640000000001,5.510400000000001,0.9791999999999998,44.13120000000001,1.0375679999999998,0.0,1.92,1.6,0.09523200000000001,1.3240320000000003,0.0,0.96,1.6,0.126976,1.1861760000000001,9.004081103448001,0.0,9.923862068959999e-05,99.7536,54.0,80.0,134.3606,1464.2,14.0,4.0,132.0,2.44,0.0,4.0,5.0,6.0,6.0,0.0,2.0,5.0,8.0,8.0,28.665000000000003,0.0,0.000310120689655,213.0,62.0,87.0,150.36,1519.0,16.0,6.0,198.0,3.44,2.0,4.0,5.0,6.0,8.0,0.0,2.0,5.0,8.0,8.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,Bi2Sr2Co2O8,2.672865935,1,Mgaultois/Sparks,Peer-reviewed literature,360.0,1000.0,839.06239,7163.2,180.0,46.0,1466.0,37.22,28.0,38.0,34.0,28.0,128.0,0.0,22.0,6.0,0.0,28.0,267.69000000000005,0.0,3.0969424,958.0,25.714285714285715,71.42857142857142,59.933027857142854,511.6571428571428,12.857142857142856,3.285714285714285,104.71428571428572,2.6585714285714284,2.0,2.714285714285714,2.4285714285714284,2.0,9.142857142857142,0.0,1.5714285714285714,0.42857142857142855,0.0,2.0,19.120714285714286,0.0,0.2212101714285714,68.42857142857143,20.244897959183675,21.95918367346939,50.49552693877551,522.1224489795918,4.204081632653061,1.4693877551020407,44.244897959183675,0.893061224489796,0.0,1.5510204081632653,3.4693877551020402,3.4285714285714284,5.673469387755101,0.0,0.8979591836734693,0.7346938775510203,0.0,0.5714285714285714,13.982448979591835,0.0,0.3792174367346938,80.61224489795919,75.0,79.0,192.981,1713.2,14.0,4.0,129.0,2.49,0.0,4.0,10.0,14.0,27.0,0.0,3.0,3.0,0.0,3.0,45.125,0.0,1.5484712,213.0,83.0,87.0,208.9804,1768.0,16.0,6.0,195.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,3.0,0.0,3.0,54.23,0.0,1.5484712,225.0,8.0,8.0,15.9994,54.8,2.0,2.0,66.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,Bi2Sr2Co2O8,2.623072829,1,Mgaultois/Sparks,Peer-reviewed literature,360.0,1000.0,839.06239,7163.2,180.0,46.0,1466.0,37.22,28.0,38.0,34.0,28.0,128.0,0.0,22.0,6.0,0.0,28.0,267.69000000000005,0.0,3.0969424,958.0,25.714285714285715,71.42857142857142,59.933027857142854,511.6571428571428,12.857142857142856,3.285714285714285,104.71428571428572,2.6585714285714284,2.0,2.714285714285714,2.4285714285714284,2.0,9.142857142857142,0.0,1.5714285714285714,0.42857142857142855,0.0,2.0,19.120714285714286,0.0,0.2212101714285714,68.42857142857143,20.244897959183675,21.95918367346939,50.49552693877551,522.1224489795918,4.204081632653061,1.4693877551020407,44.244897959183675,0.893061224489796,0.0,1.5510204081632653,3.4693877551020402,3.4285714285714284,5.673469387755101,0.0,0.8979591836734693,0.7346938775510203,0.0,0.5714285714285714,13.982448979591835,0.0,0.3792174367346938,80.61224489795919,75.0,79.0,192.981,1713.2,14.0,4.0,129.0,2.49,0.0,4.0,10.0,14.0,27.0,0.0,3.0,3.0,0.0,3.0,45.125,0.0,1.5484712,213.0,83.0,87.0,208.9804,1768.0,16.0,6.0,195.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,3.0,0.0,3.0,54.23,0.0,1.5484712,225.0,8.0,8.0,15.9994,54.8,2.0,2.0,66.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,Bi2Sr2Co2O8,2.558177657,1,Mgaultois/Sparks,Peer-reviewed literature,360.0,1000.0,839.06239,7163.2,180.0,46.0,1466.0,37.22,28.0,38.0,34.0,28.0,128.0,0.0,22.0,6.0,0.0,28.0,267.69000000000005,0.0,3.0969424,958.0,25.714285714285715,71.42857142857142,59.933027857142854,511.6571428571428,12.857142857142856,3.285714285714285,104.71428571428572,2.6585714285714284,2.0,2.714285714285714,2.4285714285714284,2.0,9.142857142857142,0.0,1.5714285714285714,0.42857142857142855,0.0,2.0,19.120714285714286,0.0,0.2212101714285714,68.42857142857143,20.244897959183675,21.95918367346939,50.49552693877551,522.1224489795918,4.204081632653061,1.4693877551020407,44.244897959183675,0.893061224489796,0.0,1.5510204081632653,3.4693877551020402,3.4285714285714284,5.673469387755101,0.0,0.8979591836734693,0.7346938775510203,0.0,0.5714285714285714,13.982448979591835,0.0,0.3792174367346938,80.61224489795919,75.0,79.0,192.981,1713.2,14.0,4.0,129.0,2.49,0.0,4.0,10.0,14.0,27.0,0.0,3.0,3.0,0.0,3.0,45.125,0.0,1.5484712,213.0,83.0,87.0,208.9804,1768.0,16.0,6.0,195.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,3.0,0.0,3.0,54.23,0.0,1.5484712,225.0,8.0,8.0,15.9994,54.8,2.0,2.0,66.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,Bi2Sr2Co2O8,2.435546993,1,Mgaultois/Sparks,Peer-reviewed literature,360.0,1000.0,839.06239,7163.2,180.0,46.0,1466.0,37.22,28.0,38.0,34.0,28.0,128.0,0.0,22.0,6.0,0.0,28.0,267.69000000000005,0.0,3.0969424,958.0,25.714285714285715,71.42857142857142,59.933027857142854,511.6571428571428,12.857142857142856,3.285714285714285,104.71428571428572,2.6585714285714284,2.0,2.714285714285714,2.4285714285714284,2.0,9.142857142857142,0.0,1.5714285714285714,0.42857142857142855,0.0,2.0,19.120714285714286,0.0,0.2212101714285714,68.42857142857143,20.244897959183675,21.95918367346939,50.49552693877551,522.1224489795918,4.204081632653061,1.4693877551020407,44.244897959183675,0.893061224489796,0.0,1.5510204081632653,3.4693877551020402,3.4285714285714284,5.673469387755101,0.0,0.8979591836734693,0.7346938775510203,0.0,0.5714285714285714,13.982448979591835,0.0,0.3792174367346938,80.61224489795919,75.0,79.0,192.981,1713.2,14.0,4.0,129.0,2.49,0.0,4.0,10.0,14.0,27.0,0.0,3.0,3.0,0.0,3.0,45.125,0.0,1.5484712,213.0,83.0,87.0,208.9804,1768.0,16.0,6.0,195.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,3.0,0.0,3.0,54.23,0.0,1.5484712,225.0,8.0,8.0,15.9994,54.8,2.0,2.0,66.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,WO2.722,4.189904649,1,Mgaultois/Sparks,Peer-reviewed literature,95.776,287.81399999999996,227.3903668,3844.1656,49.552,11.443999999999999,341.652,11.72368,7.444,10.888,4.0,14.0,36.332,0.0,5.444,6.0,0.0,11.443999999999999,40.83381,0.0,0.0,261.664,25.732401934443846,77.32778076303063,61.09359666845781,1032.8225685115528,13.313272434175174,3.07469102632993,91.79258463191832,3.1498334228909184,2.0,2.9253089736700697,1.07469102632993,3.7614185921547554,9.761418592154754,0.0,1.4626544868350349,1.6120365394948952,0.0,3.07469102632993,10.970932294465342,0.0,0.0,70.3019881783987,25.93637725177655,14.147114864605388,65.9572290873413,1430.5090980593482,3.929754129057053,1.5719016516228208,37.7256396389477,0.4244134459381619,0.0,1.571901651622821,1.571901651622821,5.501655780679874,5.501655780679872,0.0,0.7859508258114105,2.3578524774342315,0.0,1.5719016516228208,2.729214242630123,0.0,0.0,85.27566460053804,66.0,36.0,167.8406,3640.2,10.0,4.0,96.0,1.08,0.0,4.0,4.0,14.0,14.0,0.0,2.0,6.0,0.0,4.0,6.945,0.0,0.0,217.0,74.0,87.0,183.84,3695.0,16.0,6.0,162.0,3.44,2.0,4.0,4.0,14.0,20.0,0.0,2.0,6.0,0.0,6.0,16.05,0.0,0.0,229.0,8.0,51.0,15.9994,54.8,6.0,2.0,66.0,2.36,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,WO2.722,4.009424524,1,Mgaultois/Sparks,Peer-reviewed literature,95.776,287.81399999999996,227.3903668,3844.1656,49.552,11.443999999999999,341.652,11.72368,7.444,10.888,4.0,14.0,36.332,0.0,5.444,6.0,0.0,11.443999999999999,40.83381,0.0,0.0,261.664,25.732401934443846,77.32778076303063,61.09359666845781,1032.8225685115528,13.313272434175174,3.07469102632993,91.79258463191832,3.1498334228909184,2.0,2.9253089736700697,1.07469102632993,3.7614185921547554,9.761418592154754,0.0,1.4626544868350349,1.6120365394948952,0.0,3.07469102632993,10.970932294465342,0.0,0.0,70.3019881783987,25.93637725177655,14.147114864605388,65.9572290873413,1430.5090980593482,3.929754129057053,1.5719016516228208,37.7256396389477,0.4244134459381619,0.0,1.571901651622821,1.571901651622821,5.501655780679874,5.501655780679872,0.0,0.7859508258114105,2.3578524774342315,0.0,1.5719016516228208,2.729214242630123,0.0,0.0,85.27566460053804,66.0,36.0,167.8406,3640.2,10.0,4.0,96.0,1.08,0.0,4.0,4.0,14.0,14.0,0.0,2.0,6.0,0.0,4.0,6.945,0.0,0.0,217.0,74.0,87.0,183.84,3695.0,16.0,6.0,162.0,3.44,2.0,4.0,4.0,14.0,20.0,0.0,2.0,6.0,0.0,6.0,16.05,0.0,0.0,229.0,8.0,51.0,15.9994,54.8,6.0,2.0,66.0,2.36,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
